movieId,title,release_date,video_release_date,imdb_url,imdb_title_id,original_title,year,date_published,genres,duration,country,language,director,screen writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,productionId_x,volume,remaining_volume
352,Spice World,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-120185,tt0120185,Spice World,1997,12/26/97,"Comedy, Family, Music",93,UK,English,Bob Spiers,"Spice Girls, Kim Fuller",Columbia Pictures,"Mel B, Emma Bunton, Melanie C, Geri Horner, Victoria Beckham, Kevin Allen, Devon Anderson, Michael Barrymore, Richard Briers, Simon Chandler, Elvis Costello, Alan Cumming, The Dream Boys, David Fahm, Jason Flemyng",World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.,3.5,32022,"$25,000,000 ","$29,342,592 ","$29,342,592 ",32,261,38,18,1,1
391,Last Action Hero,1-Jan-93,,http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),tt0107362,Last Action Hero,1993,7/30/93,"Action, Adventure, Comedy",130,USA,English,John McTiernan,"Zak Penn, Adam Leff",Columbia Pictures,"Arnold Schwarzenegger, F. Murray Abraham, Art Carney, Charles Dance, Frank McRae, Tom Noonan, Robert Prosky, Anthony Quinn, Mercedes Ruehl, Austin O'Brien, Ian McKellen, Professor Toru Tanaka, Joan Plowright, Keith Barish, Jim Belushi","With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character.",6.4,128434,"$85,000,000 ","$50,016,394 ","$137,298,489 ",44,284,111,18,1,1
397,Striking Distance,1-Jan-93,,http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),tt0108238,Striking Distance,1993,5/13/94,"Action, Crime, Mystery",102,USA,English,Rowdy Herrington,"Rowdy Herrington, Marty Kaplan",Columbia Pictures,"Bruce Willis, Sarah Jessica Parker, Dennis Farina, Tom Sizemore, Brion James, Robert Pastorelli, Timothy Busfield, John Mahoney, Andre Braugher, Tom Atkins, Mike Hodge, Jodi Long, Roscoe Orman, Robert Gould, Gareth Williams","Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",5.8,38435,"$30,000,000 ","$24,107,867 ","$24,107,867 ",,95,37,18,1,1
403,Batman,1-Jan-89,,http://us.imdb.com/M/title-exact?Batman%20(1989),tt0035665,Batman,1943,7/16/43,"Action, Adventure, Crime",260,USA,English,Lambert Hillyer,"Bob Kane, Victor McLeod",Columbia Pictures,"Lewis Wilson, Douglas Croft, J. Carrol Naish, Shirley Patterson",Japanese spymaster Prince Daka operates a covert espionage organization located in Gotham City's now-deserted Little Tokyo which turns American scientists into pliable zombies.,6.4,1716,,,,,44,20,18,1,1
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1-Jan-63,,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,5/14/65,Comedy,95,"UK, USA","English, Russian",Stanley Kubrick,"Stanley Kubrick, Terry Southern",Columbia Pictures,"Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn, Slim Pickens, Peter Bull, James Earl Jones, Tracy Reed, Jack Creley, Frank Berry, Robert O'Neil, Glenn Beck, Roy Stephens, Shane Rimmer, Hal Galili",An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,8.4,423973,"$1,800,000 ","$9,440,272 ","$9,443,876 ",97,899,227,18,1,1
494,His Girl Friday,1-Jan-40,,http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20(1940),tt0032599,His Girl Friday,1940,1/18/40,"Comedy, Drama, Romance",92,USA,"English, French",Howard Hawks,"Charles Lederer, Ben Hecht",Columbia Pictures,"Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart, Porter Hall, Ernest Truex, Cliff Edwards, Clarence Kolb, Roscoe Karns, Frank Jenks, Regis Toomey, Abner Biberman, Frank Orth, John Qualen, Helen Mack",A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.,7.9,49565,,"$296,000 ",,,397,116,18,1,1
540,Money Train,1-Jan-95,,http://us.imdb.com/M/title-exact?Money%20Train%20(1995),tt0113845,Money Train,1995,5/17/96,"Action, Comedy, Crime",110,USA,English,Joseph Ruben,"Doug Richardson, Doug Richardson",Columbia Pictures,"Wesley Snipes, Woody Harrelson, Jennifer Lopez, Robert Blake, Chris Cooper, Joe Grifasi, Scott Sowers, Skipp Sudduth, Vincent Laresca, Nelson Vasquez, Vincent Patrick, Aida Turturro, Alvaleta Guess, Vincent Pastore, David Tawil","A vengeful New York City transit cop decides to steal a trainload of subway fares. His foster brother, a fellow cop, tries to protect him.",5.7,37067,"$68,000,000 ","$35,431,113 ","$35,431,113 ",,69,44,18,1,1
569,Wolf,1-Jan-94,,http://us.imdb.com/M/title-exact?Wolf%20(1994),tt0111742,Wolf,1994,8/26/94,"Drama, Horror, Romance",125,USA,"English, Spanish",Mike Nichols,"Jim Harrison, Wesley Strick",Columbia Pictures,"Jack Nicholson, Michelle Pfeiffer, James Spader, Kate Nelligan, Richard Jenkins, Christopher Plummer, Eileen Atkins, David Hyde Pierce, Om Puri, Ron Rifkin, Prunella Scales, Brian Markinson, Peter Gerety, Bradford English, Stewart J. Zully",Publisher Will Randall becomes a werewolf and has to fight to keep his job.,6.2,49987,"$70,000,000 ","$65,002,597 ","$131,002,597 ",,154,81,18,1,1
604,It Happened One Night,1-Jan-34,,http://us.imdb.com/M/title-exact?It%20Happened%20One%20Night%20(1934),tt0025316,It Happened One Night,1934,9/6/35,"Comedy, Romance",105,USA,English,Frank Capra,"Robert Riskin, Samuel Hopkins Adams",Columbia Pictures,"Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns, Jameson Thomas, Alan Hale, Arthur Hoyt, Blanche Friderici, Charles C. Wilson",A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.,8.1,86736,"$325,000 ",,,87,283,115,18,1,1
612,Lost Horizon,1-Jan-37,,http://us.imdb.com/M/title-exact?Lost%20Horizon%20(1937),tt0029162,Lost Horizon,1937,10/29/37,"Adventure, Drama, Fantasy",132,USA,"English, Mandarin",Frank Capra,"Robert Riskin, James Hilton",Columbia Pictures,"Ronald Colman, Jane Wyatt, Edward Everett Horton, John Howard, Thomas Mitchell, Margo, Isabel Jewell, H.B. Warner, Sam Jaffe",A plane crash delivers a group of people to the secluded land of Shangri-La - but is it the miraculous utopia it appears to be?,7.7,11355,"$4,000,000 ",,,,125,45,18,1,1
618,Picnic,1-Jan-55,,http://us.imdb.com/M/title-exact?Picnic%20(1955),tt0048491,Picnic,1956,2/16/56,"Drama, Romance",115,USA,English,Joshua Logan,"Daniel Taradash, William Inge",Columbia Pictures,"William Holden, Kim Novak, Betty Field, Susan Strasberg, Cliff Robertson, Arthur O'Connell, Verna Felton, Reta Shaw, Nick Adams, Raymond Bailey, Elizabeth Wilson, Rosalind Russell",Emotions are ignited amongst the complacent townsfolk when a handsome drifter arrives in a small Kansas community on the morning of the Labour Day picnic.,7.1,7425,,,,,125,56,18,1,1
655,Stand by Me,1-Jan-86,,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),tt0092005,Stand by Me,1986,3/27/87,"Adventure, Drama",89,USA,English,Rob Reiner,"Stephen King, Raynold Gideon",Columbia Pictures,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell, Kiefer Sutherland, Casey Siemaszko, Gary Riley, Bradley Gregg, Jason Oliver Lipsett, Marshall Bell, Frances Lee McCain, Bruce Kirby, William Bronder, Scott Beach, Richard Dreyfuss","After the death of one of his friends, a writer recounts a boyhood journey with his friends to find the body of a missing boy.",8.1,341149,"$8,000,000 ","$52,287,414 ","$52,287,414 ",75,665,127,18,1,1
684,In the Line of Fire,1-Jan-93,,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Fire%20(1993),tt0107206,In the Line of Fire,1993,8/27/93,"Action, Crime, Drama",128,USA,English,Wolfgang Petersen,Jeff Maguire,Columbia Pictures,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole, Fred Dalton Thompson, John Mahoney, Gregory Alan Williams, Jim Curley, Sally Hughes, Clyde Kusatsu, Steve Hytner, Tobin Bell, Bob Schott, Juan A. Riojas","Secret Service agent Frank Horrigan (Clint Eastwood) couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",7.2,86837,"$40,000,000 ","$102,314,823 ","$176,997,168 ",74,155,74,18,1,1
720,First Knight,1-Jan-95,,http://us.imdb.com/M/title-exact?First%20Knight%20(1995),tt0113071,First Knight,1995,7/7/95,"Action, Adventure, Drama",134,"USA, UK",English,Jerry Zucker,"Lorne Cameron, David Hoselton",Columbia Pictures,"Sean Connery, Richard Gere, Julia Ormond, Ben Cross, Liam Cunningham, Christopher Villiers, Valentine Pelka, Colin McCormack, Ralph Ineson, John Gielgud, Stuart Bunce, Jane Robbins, Jean Marie Coffey, Paul Kynman, Tom Lucy","Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",6,64325,"$55,000,000 ","$37,600,435 ","$127,600,435 ",,189,57,18,1,1
807,Poetic Justice,1-Jan-93,,http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993),tt0107840,Poetic Justice,1993,7/23/93,"Drama, Romance",109,USA,English,John Singleton,John Singleton,Columbia Pictures,"Khandi Alexander, Maya Angelou, Ché J. Avery, Lloyd Avery II, Kimberly Brooks, Rico Bueno, Maia Campbell, Jeff Cantrel, Michael Colyar, Kina Cosper, John Cothran, Dina D., Joe Dalu, James Deeth, Norma Donaldson","In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",6,11567,"$14,000,000 ","$27,515,786 ","$27,515,786 ",51,34,14,18,1,1
869,Fools Rush In,14-Feb-97,,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),tt0119141,Fools Rush In,1997,2/14/97,"Comedy, Drama, Romance",109,USA,"English, Spanish",Andy Tennant,"Joan Taylor, Katherine Reback",Columbia Pictures,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gómez, Tomas Milian, Siobhan Fallon Hogan, John Bennett Perry, Stanley DeSantis, Suzanne Snyder, Anne Betancourt, Jill Clayburgh, Angelina Torres, Debby Shively, Mark Adair-Rios, Annie Combs","After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.",6,30926,"$20,000,000 ","$29,481,428 ","$29,481,428 ",37,137,40,18,1,1
877,Excess Baggage,1-Jan-97,,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),tt0119086,Excess Baggage,1997,8/29/97,"Action, Comedy, Crime",101,USA,English,Marco Brambilla,"Max D. Adams, Max D. Adams",Columbia Pictures,"Alicia Silverstone, Benicio Del Toro, Christopher Walken, Jack Thompson, Harry Connick Jr., Nicholas Turturro, Michael Bowen, Robert Wisden, Leland Orser, Sally Kirkland, Hiro Kanagawa, Brendan Beiser, Demetri Goritsas, Jorge Vargas, Danielle Saklofsky","A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",5.4,12198,"$20,000,000 ","$14,515,490 ","$14,515,490 ",34,104,47,18,1,1
948,Booty Call,28-Feb-97,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),tt0118750,Booty Call,1997,2/26/97,"Comedy, Romance",79,USA,English,Jeff Pollack,"Takashi Bufford, J. Stanford Parker",Columbia Pictures,"Jamie Foxx, Tommy Davidson, Amy Monique Waddell, Wiley Moore, Vivica A. Fox, Tamala Jones, Kam Ray Chan, Ric Young, Ammie Sin, Scott LaRose, Bernie Mac, Olivia Yap, Bill MacDonald, John Moraitis, Karen Robinson",Two friends who have gone too long without sex set out to get some.,5.4,7820,,"$20,050,376 ","$20,050,376 ",54,34,20,18,1,1
982,Maximum Risk,13-Sep-96,,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),tt0117011,Maximum Risk,1996,9/13/96,"Action, Romance, Thriller",101,USA,English,Ringo Lam,Larry Ferguson,Columbia Pictures,"Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier, Paul Ben-Victor, Frank Senger, Stefanos Miltsakakis, Frank van Keeken, David Hemblen, Stéphane Audran, Dan Moran, Donald Burda, Rob Kaman, Herb Lovelle, Denis Costanzo","A cop/flic discovers that he had a twin who just got murdered in Nice, France. In order to find out who did it, he takes his place including the cute girlfriend in Little Odessa, NYC.",5.5,19013,"$25,000,000 ","$14,502,483 ","$14,502,483 ",,79,53,18,1,1
1004,Geronimo: An American Legend,1-Jan-93,,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),tt0107004,Geronimo: An American Legend,1993,12/10/93,"Drama, History, Western",115,USA,"English, Apache languages",Walter Hill,"John Milius, John Milius",Columbia Pictures,"Jason Patric, Gene Hackman, Robert Duvall, Wes Studi, Matt Damon, Rodney A. Grant, Kevin Tighe, Steve Reevis, Carlos Palomino, Victor Aaron, Stuart Proud Eagle Grant, Stephen McHattie, John Finn, Lee de Broux, Rino Thunder",The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.,6.5,8237,"$35,000,000 ","$18,635,620 ","$18,635,620 ",,56,22,18,1,1
1047,Multiplicity,12-Jul-96,,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),tt0117108,Multiplicity,1996,7/17/96,"Comedy, Romance, Sci-Fi",117,USA,English,Harold Ramis,"Chris Miller, Chris Miller",Columbia Pictures,"Michael Keaton, Andie MacDowell, Zack Duhame, Katie Schlossberg, Harris Yulin, Richard Masur, Eugene Levy, Ann Cusack, John de Lancie, Judith Kahan, Brian Doyle-Murray, Obba Babatundé, Julie Bowen, Dawn Maxey, Kari Coleman",A man who never has enough time for the things he wants to do is offered the opportunity to have himself duplicated.,6.1,28533,"$45,000,000 ","$21,075,014 ","$21,075,014 ",,93,47,18,1,1
1067,Bottle Rocket,21-Feb-96,,http://us.imdb.com/M/title-exact?Bottle%20Rocket%20(1996),tt0115734,Bottle Rocket,1996,2/21/96,"Comedy, Crime, Drama",91,USA,"English, Spanish",Wes Anderson,"Owen Wilson, Wes Anderson",Columbia Pictures,"Luke Wilson, Owen Wilson, Ned Dowd, Shea Fowler, Haley Miller, Robert Musgrave, Andrew Wilson, Brian Tenenbaum, Jenni Tooley, Temple Nash, Dipak Pallana, Darryl Cox, Stephen Dignan, Lumi Cavazos, Julie Mayfield",Three friends plan to pull off a simple robbery and go on the run.,7,65403,"$7,000,000 ","$560,069 ","$560,069 ",66,196,88,18,1,1
1134,Get on the Bus,16-Oct-96,,http://us.imdb.com/M/title-exact?Get%20on%20the%20Bus%20(1996),tt0116404,Get on the Bus,1996,10/16/96,"Drama, History",120,USA,English,Spike Lee,Reggie Rock Bythewood,Columbia Pictures,"Richard Belzer, De'aundre Bonds, Andre Braugher, Thomas Jefferson Byrd, Gabriel Casseus, Albert Hall, Hill Harper, Harry Lennix, Bernie Mac, Wendell Pierce, Roger Guenveur Smith, Isaiah Washington, Steve White, Ossie Davis, Charles S. Dutton","A disparate group of African-American men travel by bus to Washington, DC for the Million Man March.",6.7,4677,"$2,400,000 ","$5,754,249 ","$5,754,249 ",,38,33,18,1,1
1220,Higher Learning,1-Jan-95,,http://us.imdb.com/M/title-exact?Higher%20Learning%20(1995),tt0113305,Higher Learning,1995,1/11/95,"Crime, Drama, Romance",127,USA,English,John Singleton,John Singleton,Columbia Pictures,"Omar Epps, Kristy Swanson, Michael Rapaport, Jennifer Connelly, Ice Cube, Jason Wiles, Tyra Banks, Cole Hauser, Laurence Fishburne, Bradford English, Regina King, Busta Rhymes, Jay R. Ferguson, Andrew Bryniarski, Trevor St. John","People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.",6.5,17091,,"$38,290,723 ","$38,290,723 ",54,134,34,18,1,1
1297,Love Affair,1-Jan-94,,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),tt0023153,Love Affair,1932,3/17/32,"Drama, Romance",68,USA,English,Thornton Freeland,"Ursula Parrott, Jo Swerling",Columbia Pictures,"Dorothy Mackaill, Humphrey Bogart, Hale Hamilton, Halliwell Hobbes, Astrid Allwyn, Jack Kennedy, Bradley Page, Barbara Leonard, Harold Minjir",Heiress Carol Owen learns to fly from aeronautical engineer Jim Leonard who begins neglecting his work as their affair progresses. Things get complicated when she learns her father died ...,5.8,357,,,,,16,5,18,1,1
1299,Penny Serenade,1-Jan-41,,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),tt0034012,Penny Serenade,1941,4/24/41,"Drama, Romance",119,USA,English,George Stevens,"Morrie Ryskind, Martha Cheavens",Columbia Pictures,"Irene Dunne, Cary Grant, Beulah Bondi, Edgar Buchanan, Ann Doran, Eva Lee Kuney, Leonard Willey, Wallis Clark, Walter Soderling, Jane Biffle",A couple's big dreams give way to a life full of unexpected sadness and unexpected joy.,7.1,5779,,,,,96,35,18,1,1
1301,Stripes,1-Jan-81,,http://us.imdb.com/M/title-exact?Stripes+(1981),tt0083131,Stripes,1981,1/15/82,"Comedy, War",106,USA,"English, Russian, Polish",Ivan Reitman,"Len Blum, Daniel Goldberg",Columbia Pictures,"Bill Murray, Harold Ramis, Warren Oates, P.J. Soles, Sean Young, John Candy, John Larroquette, John Voldstad, John Diehl, Lance LeGault, Roberta Leighton, Conrad Dunn, Judge Reinhold, Antone Pagán, Glenn-Michael Jones",Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,6.9,60509,"$10,000,000 ","$85,297,000 ","$85,297,000 ",68,158,60,18,1,1
1424,I Like It Like That,1-Jan-94,,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994),tt0110091,I Like It Like That,1994,10/14/94,"Comedy, Drama, Romance",104,USA,English,Darnell Martin,Darnell Martin,Columbia Pictures,"Luna Lauren Velez, Jon Seda, Tomas Melly, Desiree Casado, Isaiah Garcia, Jesse Borrego, Lisa Vidal, Griffin Dunne, Rita Moreno, Vincent Laresca, Elvis Nolasco, Sammy Melendez, Jose Soto, Gloria Irizarry, Emilio Del Pozo","Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino...",6.9,1406,,"$1,760,527 ","$1,760,527 ",,12,12,18,1,1
1425,I'll Do Anything,1-Jan-94,,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994),tt0110097,I'll Do Anything,1994,2/4/94,"Comedy, Drama",115,USA,English,James L. Brooks,James L. Brooks,Columbia Pictures,"Nick Nolte, Whittni Wright, Albert Brooks, Julie Kavner, Joely Richardson, Tracey Ullman, Jeb Brown, Joely Fisher, Vicki Lewis, Anne Heche, Ian McKellen, Joel Thurm, Angela Alvarado, Dominik Lukas-Espeleta, Justina Hardesty","An aspiring actor has his life turned upside down when his ex-wife dumps off their bossy, wild daughter into his custody.",5.5,2321,"$40,000,000 ","$10,424,645 ","$10,424,645 ",,19,15,18,1,1
35,Free Willy 2: The Adventure Home,1-Jan-95,,http://us.imdb.com/M/title-exact?Free%20Willy%202:%20The%20Adventure%20Home%20(1995),tt0113114,Free Willy 2: The Adventure Home,1995,8/4/95,"Adventure, Drama, Family",95,"France, USA, Luxembourg","English, Danish, Malay, Dutch, Indonesian, Finnish, Luxembourgish, French Sign Language",Dwight H. Little,"Keith Walker, Karen Janszen",Alcor Films,"Jason James Richter, Francis Capra, Mary Kate Schellhardt, August Schellenberg, Michael Madsen, Jayne Atkinson, Mykelti Williamson, Elizabeth Peña, Jon Tenney, Paul Tuerpe, M. Emmet Walsh, John Considine, Steve Kahan, Neal Matarazzo, Al Sapienza",Teenager Jesse becomes reunited with Willy two years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,5,16084,,"$30,077,111 ","$30,077,111 ",,21,19,19,1,1
